experiment	lariat_id	lariat_count_WT	lariat_count_DBR1_KO	total_alu_count	pos_alu_count	neg_alu_count	alu_ir_pair_count	alu_category	total_reads_DBR1_KO	total_reads_WT
2	chr16_-_70302174_70301745	0	1	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr16_-_70712155_70710905	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_89757033_89758192	0	1	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr16_+_90102995_90103609	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_1588074_1587969	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_2266894_2267322	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_4579652_4579479	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_7415664_7415770	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_7468905_7468997	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_7481235_7481461	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_7760333_7760184	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_8167656_8167760	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_33463381_33463284	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_42288407_42287862	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_42932286_42932081	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_45896352_45896011	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_48431484_48431748	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_61886309_61886895	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_79683886_79684015	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_79872170_79872091	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_79873316_79872605	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_79981740_79982545	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_79988343_79988464	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_80050331_80049601	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr18_-_47016824_47015943	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_1585054_1584703	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_2767578_2767248	0	4	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_3980512_3980110	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_10506604_10506252	1	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_12912554_12912102	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_14090259_14088927	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_15508331_15508112	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_16643822_16643579	0	3	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_40317312_40317155	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_42754483_42754125	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_45648254_45648330	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_47542410_47542645	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_49119983_49119486	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_49120573_49120107	0	3	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_50305147_50305215	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr21_+_45139263_45153920	0	1	11	5	6	5	ir_alu	167903629	164512698
2	chr22_-_29957781_29957659	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr22_-_39709196_39709008	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr22_-_41939995_41936825	0	1	3	2	1	1	ir_alu	167903629	164512698
2	chr1_-_888555_888000	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_1459778_1460584	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_1850484_1849890	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_150970558_150970276	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_205499834_205500444	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_205740600_205740008	0	2	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr1_+_228285417_228285531	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr2_-_27593151_27592813	0	3	0	0	0	0	no_alu	167903629	164512698
2	chr2_+_42284535_42284722	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr2_-_220088591_220088507	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr2_-_241439869_241439560	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr2_+_241513309_241513504	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr3_-_47142948_47139597	0	1	5	2	3	2	ir_alu	167903629	164512698
2	chr3_-_123005532_123003610	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr3_+_184106784_184107115	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr3_-_195605124_195599364	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr4_+_1805564_1806041	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr4_+_1808662_1808814	1	2	0	0	0	0	no_alu	167903629	164512698
2	chr4_-_39900397_39900174	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr5_-_138737444_138732852	0	1	6	4	2	2	ir_alu	167903629	164512698
2	chr5_-_180666487_180664816	0	1	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr6_+_7564020_7565552	0	1	2	1	1	1	ir_alu	167903629	164512698
2	chr6_+_30856788_30856956	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr6_-_31922836_31922675	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr6_+_32134044_32134155	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr6_+_44218337_44218767	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr6_-_97730190_97729265	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr6_-_149862078_149856895	0	1	8	6	2	2	ir_alu	167903629	164512698
2	chr6_+_158870209_158873132	0	1	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr7_+_75611641_75612812	0	2	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr7_-_75617739_75617487	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr7_+_128138197_128140928	0	2	4	2	2	2	ir_alu	167903629	164512698
2	chr7_+_128496976_128497148	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr8_-_38285864_38285663	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr9_-_123220728_123216179	0	1	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr9_+_128113152_128116910	0	2	2	1	1	1	ir_alu	167903629	164512698
2	chr9_+_130868800_130869283	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr9_+_139243220_139244019	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr9_+_140707626_140707816	0	1	0	0	0	0	no_alu	167903629	164512698
2	chrY_-_257436_257010	0	1	0	0	0	0	no_alu	167903629	164512698
2	chrX_+_47028898_47030387	0	1	0	0	0	0	no_alu	167903629	164512698
2	chrX_+_48385674_48386587	0	1	1	0	1	0	non_ir_single_alu	167903629	164512698
2	chrX_+_51931109_51931264	0	1	0	0	0	0	no_alu	167903629	164512698
2	chrX_-_53591535_53590807	0	1	0	0	0	0	no_alu	167903629	164512698
2	chrX_+_153608380_153608572	0	2	0	0	0	0	no_alu	167903629	164512698
2	chrX_+_153657200_153657368	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr10_+_104136190_104136295	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr10_-_124609940_124608986	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr10_-_135107066_135106760	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr11_-_14380590_14380531	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr11_+_34113604_34117998	0	1	10	2	8	2	ir_alu	167903629	164512698
2	chr11_+_43876415_43876668	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr11_-_57259064_57258865	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr11_+_57466891_57467308	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr11_+_62529377_62530312	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr11_+_63963286_63964724	0	1	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr11_+_124847497_124856621	0	1	2	0	2	0	non_ir_multi_alu	167903629	164512698
2	chr11_+_126278090_126278176	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr12_-_53461939_53461518	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr12_-_113617740_113617168	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr12_-_120636657_120636567	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr12_-_120637113_120637028	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr12_-_132627273_132626996	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr13_-_33701510_33700399	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr14_-_20915581_20915465	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr14_-_20917330_20917227	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr14_-_24656606_24656381	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr14_+_50065922_50069049	0	1	2	1	1	1	ir_alu	167903629	164512698
2	chr14_-_105609819_105609539	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr15_-_49420899_49420312	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr15_-_72495363_72495181	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr15_-_73052748_73048815	0	1	2	0	2	0	non_ir_multi_alu	167903629	164512698
2	chr15_+_74914558_74914810	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr15_-_89873312_89872370	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_1268041_1268193	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_1810017_1810354	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_2138327_2138421	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_-_2314177_2313308	0	1	1	0	1	0	non_ir_single_alu	167903629	164512698
2	chr16_-_2314574_2314353	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_2510383_2510600	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr16_-_4312325_4311972	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_16218773_16219644	0	1	1	0	1	0	non_ir_single_alu	167903629	164512698
2	chr16_+_70505256_70506422	0	1	3	1	2	1	ir_alu	167903629	164512698
2	chr16_+_70508598_70509522	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_-_74694830_74686049	0	1	12	6	6	6	ir_alu	167903629	164512698
2	chr16_-_87376483_87369892	0	1	4	3	1	1	ir_alu	167903629	164512698
2	chr17_-_3567489_3567204	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_7481563_7481635	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_12897004_12896395	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_18003038_18003651	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_40688674_40689391	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_43009424_43009121	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_60757815_60758138	1	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_62025971_62025449	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_65104608_65103846	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_73236423_73236216	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_73843568_73843092	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_75486942_75488680	0	1	2	1	1	1	ir_alu	167903629	164512698
2	chr17_+_76200982_76201501	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_76415807_76420110	0	2	2	1	1	1	ir_alu	167903629	164512698
2	chr17_+_78936378_78936700	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_79168670_79167947	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_79477953_79477883	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_80023489_80022974	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_80210892_80210503	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_1367220_1369237	0	1	1	0	1	0	non_ir_single_alu	167903629	164512698
2	chr19_+_1417540_1418156	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_1456153_1456282	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_1483649_1483490	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_3525992_3526084	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_3977213_3976768	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_5785394_5784472	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_10506604_10506239	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_10793939_10794021	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_33493719_33493331	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_36210444_36210653	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_39207957_39208537	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_47575609_47575402	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_50985205_50985345	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_55742778_55742281	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr20_+_8639352_8665551	0	1	7	5	2	2	ir_alu	167903629	164512698
2	chr20_+_25252123_25255196	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr20_-_44589503_44589412	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr21_+_43962591_43963515	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr21_-_44478255_44477019	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr21_+_45217982_45219430	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr21_+_47412313_47412633	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr21_+_47538591_47538917	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr22_-_21153959_21153589	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr22_-_36681704_36681396	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr22_-_36685131_36685008	0	3	0	0	0	0	no_alu	167903629	164512698
2	chr22_+_38025534_38025981	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr22_-_41190518_41188707	0	1	1	0	1	0	non_ir_single_alu	167903629	164512698
2	chr22_-_41653952_41652856	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr22_+_50633470_50635647	0	3	2	0	2	0	non_ir_multi_alu	167903629	164512698
2	chr22_-_50684727_50684550	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr22_-_51016204_51015918	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_1247973_1247897	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_2452540_2452369	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_46826501_46827215	0	1	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr1_-_204218312_204218123	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr2_+_3625365_3627678	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr2_-_27604993_27604697	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr2_+_99160471_99162398	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr2_+_109116211_109123965	0	1	5	4	1	1	ir_alu	167903629	164512698
2	chr2_-_200246417_200245238	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr2_-_201778654_201778163	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr3_-_12882993_12881767	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr3_+_20113952_20136727	0	1	18	7	11	7	ir_alu	167903629	164512698
2	chr3_+_47449981_47450231	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr3_-_48562998_48561291	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr3_-_49405861_49400089	0	1	15	11	4	4	ir_alu	167903629	164512698
2	chr3_+_49750326_49750918	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr3_-_133941262_133930487	0	1	4	2	2	2	ir_alu	167903629	164512698
2	chr3_-_183963501_183963424	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr3_-_185643252_185641792	0	1	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr4_+_1803471_1805396	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr4_-_2935294_2934960	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr5_+_54637600_54639126	0	1	1	0	1	0	non_ir_single_alu	167903629	164512698
2	chr5_-_145503545_145502180	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr5_+_177633012_177633601	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr5_+_178287129_178287974	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr6_+_29692226_29692778	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr6_-_43480178_43480073	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr6_-_43495897_43495571	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr7_+_4820944_4821161	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr7_+_40229194_40234519	0	1	9	1	8	1	ir_alu	167903629	164512698
2	chr7_+_44097880_44098001	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr7_+_74114965_74119453	0	1	6	1	5	1	ir_alu	167903629	164512698
2	chr7_-_97488525_97488283	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr7_+_102107927_102108145	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr7_-_140069390_140064314	0	1	7	4	3	3	ir_alu	167903629	164512698
2	chr8_+_145064368_145065343	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr8_+_145137708_145137997	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr9_-_131028566_131028323	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr9_-_131864162_131863005	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr9_-_139915844_139915548	0	1	0	0	0	0	no_alu	167903629	164512698
2	chrX_+_1718326_1719009	0	1	0	0	0	0	no_alu	167903629	164512698
2	chrX_-_18972372_18970679	0	1	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chrX_-_39913509_39913328	0	2	0	0	0	0	no_alu	167903629	164512698
2	chrX_-_153200337_153199960	0	1	0	0	0	0	no_alu	167903629	164512698
2	chrX_-_153281888_153281574	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr10_-_64979638_64977123	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr10_-_71880848_71880388	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr10_+_73047523_73048303	0	3	0	0	0	0	no_alu	167903629	164512698
2	chr10_-_96116292_96114870	0	1	1	0	1	0	non_ir_single_alu	167903629	164512698
2	chr10_-_101162337_101157472	0	1	6	5	1	1	ir_alu	167903629	164512698
2	chr10_+_105164941_105165718	0	1	1	0	1	0	non_ir_single_alu	167903629	164512698
2	chr11_+_213419_214208	0	1	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr11_-_774008_773652	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr11_+_9452551_9455091	0	1	4	1	3	1	ir_alu	167903629	164512698
2	chr11_+_43852561_43859844	0	1	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr11_+_57576939_57577550	0	1	1	0	1	0	non_ir_single_alu	167903629	164512698
2	chr11_-_60668767_60668192	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr11_-_62365496_62365205	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr11_-_63679777_63679672	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr11_+_64120360_64120503	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr11_-_65429408_65429333	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr11_-_65638007_65637767	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr11_+_65770845_65771075	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr11_+_68840177_68840362	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr11_+_108150336_108151695	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr12_-_49418361_49416694	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr12_-_57637871_57637725	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr12_-_123808227_123806307	0	1	4	1	3	1	ir_alu	167903629	164512698
2	chr12_-_123907591_123900497	0	1	17	4	13	4	ir_alu	167903629	164512698
2	chr12_-_124810737_124810152	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr12_+_132404136_132404502	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr12_-_133234454_133234053	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr14_+_20923863_20924047	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr14_-_35872356_35872091	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr14_-_74754910_74754617	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr14_-_91976419_91976072	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr14_-_103416803_103416263	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr15_+_43822069_43822243	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr15_-_56393557_56390604	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_624764_626105	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_718700_719530	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr16_-_775078_774825	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr16_-_1470693_1470640	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_-_1822800_1822674	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_16417147_16418222	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_22491704_22492151	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_28736105_28736215	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_-_29870763_29870676	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_77246267_77246451	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_89628800_89629273	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr16_+_89972693_89973624	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_1564287_1564148	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_4447784_4446488	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_7218650_7218453	0	4	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_7402811_7403927	0	3	2	2	0	0	non_ir_multi_alu	167903629	164512698
2	chr17_+_7749289_7749354	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_18141088_18141353	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_27904154_27904032	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_37821723_37821947	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_38183636_38183327	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_+_39978070_39978442	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_47783566_47783286	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_56585829_56585658	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_61903416_61903018	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_65104608_65103823	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr17_-_74155416_74154609	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_652233_651876	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_805188_805466	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_1632331_1632137	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_2339208_2339803	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_3576306_3576530	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_13994121_13993787	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_42409980_42410063	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_45571739_45572302	0	1	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr19_-_47341997_47341829	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr19_-_48640265_48639404	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_49994357_49994651	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr19_+_52716087_52716180	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr20_+_2633578_2633906	0	3	0	0	0	0	no_alu	167903629	164512698
2	chr20_-_36625151_36624886	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr21_+_47858251_47859968	0	1	2	0	2	0	non_ir_multi_alu	167903629	164512698
2	chr22_-_19341519_19341067	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr22_+_20024618_20030854	0	1	8	3	5	3	ir_alu	167903629	164512698
2	chr22_-_21983597_21983498	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr22_+_22042396_22042999	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr22_-_22313504_22313091	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr22_-_29737490_29736871	2	1	0	0	0	0	no_alu	167903629	164512698
2	chr22_+_37962820_37964090	0	3	0	0	0	0	no_alu	167903629	164512698
2	chr22_-_41670604_41664184	0	1	13	6	7	6	ir_alu	167903629	164512698
2	chr22_-_50664716_50664645	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_883511_881944	0	1	1	1	0	0	non_ir_single_alu	167903629	164512698
2	chr1_-_888555_887998	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_985972_986086	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_1244654_1244819	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_1421616_1421890	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_1455687_1455907	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_1424655_1425613	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_1461912_1463048	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_1634915_1634739	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_2453157_2452776	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_3396478_3396982	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_3647630_3647995	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_6154546_6155343	0	3	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_8931950_8930602	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_9322388_9323542	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_9795525_9795257	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_11174870_11174533	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_11860269_11856476	0	2	5	1	4	1	ir_alu	167903629	164512698
2	chr1_+_12009964_12010374	0	2	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_16057753_16058341	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_+_16057753_16058356	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_16270795_16270410	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_19441305_19440591	0	1	0	0	0	0	no_alu	167903629	164512698
2	chr1_-_19570108_19568986	0	2	1	1	0	0	non_ir_single_alu	167903629	164512698
